Grid_number,school,primary_school,bus_station,taxi_stand,train_station,bank,local_government_office,police,doctor,hospital,department_store,supermarket
3184,None,None,None,None,None,None,None,None,None,None,None,None
3185,None,None,None,None,None,None,None,None,None,None,None,None
3186,None,None,None,None,None,None,None,None,None,[[26.9053983 80.028555 ]],None,None
3187,"[[26.9199489 80.0202828]
 [26.919771  80.0212481]
 [26.915912  80.023036 ]]",None,None,None,None,None,None,None,[[26.9193394 80.0210804]],"[[26.9139462 80.0299136]
 [26.9177537 80.0271271]]",None,None
3188,[[26.9218687 80.0234481]],None,None,None,None,[[26.9201284 80.0204553]],None,None,None,None,None,[[26.9210834 80.0215662]]
3189,[[26.9336198 80.0268508]],None,None,None,None,None,None,None,None,None,None,None
3190,None,None,None,None,None,None,None,None,None,None,None,None
3191,None,None,None,None,None,None,None,None,None,None,None,None
3192,None,None,None,None,None,None,None,None,None,None,None,None
3193,None,None,None,None,None,None,None,None,None,None,None,None
3194,None,None,None,None,None,None,None,None,None,None,None,None
3195,None,None,None,None,None,None,None,None,None,None,None,None
3196,None,None,None,None,None,None,None,None,None,None,None,None
3197,"[[27.019197  80.0214833]
 [27.0166856 80.0224175]]",[[27.019197  80.0214833]],None,None,None,None,None,None,None,None,None,None
3198,[[27.0244931 80.0255465]],None,None,None,None,None,None,None,None,None,None,None
3199,None,None,None,None,None,None,None,None,None,"[[27.0301543 80.0261868]
 [27.0301888 80.0261831]
 [27.0302148 80.0261769]]",None,None
3200,[[27.0429947 80.0290181]],None,None,None,None,None,None,None,None,None,None,None
3201,None,None,None,None,None,None,None,None,None,None,None,None
3202,None,None,None,None,None,None,None,None,None,None,None,None
3203,None,None,None,None,None,None,None,None,None,None,None,None
3204,None,None,None,None,None,None,None,None,None,None,None,None
3205,None,None,None,None,None,None,None,None,None,None,None,None
3206,None,None,None,None,None,None,None,None,None,None,None,None
3207,None,None,None,None,None,None,None,None,None,None,None,None
3208,None,None,None,None,None,None,None,None,None,None,None,None
3209,None,None,None,None,None,None,None,None,None,[[27.1320005 80.0227514]],None,None
3210,None,None,None,None,None,None,None,None,None,None,None,None
3211,None,None,None,None,None,None,None,None,None,None,None,None
3212,[[27.1643455 80.0279792]],None,None,None,None,None,None,None,None,None,None,None
3213,"[[27.1717842 80.0297389]
 [27.1735509 80.0289481]
 [27.1739607 80.0272954]
 [27.1762559 80.029522 ]
 [27.176909  80.028219 ]
 [27.1757442 80.0264334]
 [27.1756037 80.0263923]
 [27.1753459 80.0277796]]",None,None,None,None,None,None,None,[[27.1739992 80.0293299]],[[27.1757673 80.0254772]],None,None
3214,[[27.1823503 80.0274095]],None,None,None,None,None,None,None,None,None,None,None
3215,None,None,None,None,None,None,None,None,None,None,None,None
3216,[[27.2066024 80.0205835]],None,None,None,None,None,None,None,None,None,None,None
3217,[[27.2163099 80.0296299]],None,None,None,None,None,None,None,None,None,None,None
3218,None,None,None,None,None,None,None,None,None,None,None,None
3219,None,None,None,None,None,None,None,None,None,None,None,None
3220,None,None,None,None,None,None,None,None,None,None,None,None
3221,"[[27.2502667 80.0238683]
 [27.2508153 80.0231286]]",None,None,None,None,None,None,None,None,None,None,None
3222,[[27.2686885 80.0271114]],None,None,None,None,None,None,None,None,None,None,None
3223,[[27.2723117 80.0247403]],None,None,None,None,None,None,None,None,None,None,None
3224,[[27.28469687 80.02247267]],None,None,None,None,None,None,None,None,None,None,None
3225,[[27.2957536 80.0274968]],None,None,None,None,None,None,None,None,None,None,None
3226,None,None,None,None,None,None,None,None,None,None,None,None
3227,None,None,None,None,None,None,None,None,None,None,None,None
3228,None,None,None,None,None,None,None,None,None,None,None,None
3229,None,None,None,None,None,None,None,None,None,None,None,None
3230,None,None,None,None,None,None,None,None,None,None,None,None
3231,"[[27.3592756 80.0283415]
 [27.3541716 80.0206794]]",None,None,None,None,None,None,None,None,None,None,None
3232,[[27.3683522 80.0282644]],[[27.3683522 80.0282644]],None,None,None,None,None,None,None,None,None,None
3233,None,None,None,None,None,None,None,None,None,None,None,None
3234,"[[27.3835911 80.0248127]
 [27.3844926 80.026339 ]
 [27.3843241 80.0255701]
 [27.3807173 80.0221847]]",None,None,None,None,None,None,None,None,None,None,None
3235,"[[27.3983472 80.0200954]
 [27.3926497 80.021472 ]
 [27.3930911 80.0202902]
 [27.3981374 80.0290677]
 [27.3933831 80.020602 ]]",None,None,None,None,None,None,[[27.3984344 80.0208541]],[[27.399075  80.0204145]],[[27.3930664 80.0206215]],None,None
3236,"[[27.4005469 80.0211501]
 [27.4015661 80.0224945]]",None,None,None,None,None,"[[27.4010148 80.0211491]
 [27.4014283 80.0223702]]",None,None,"[[27.4005445 80.0210063]
 [27.4010633 80.0237536]
 [27.4012333 80.0235535]]",None,None
3237,[[27.4145863  80.02159545]],None,None,None,None,None,None,None,None,None,None,None
3238,None,None,None,None,None,None,None,None,None,None,None,None
3239,None,None,None,None,None,None,None,None,None,None,None,None
3240,None,None,None,None,None,None,None,None,None,None,None,None
3241,None,None,None,None,None,None,None,None,None,None,None,None
3242,[[27.4601864 80.0273008]],None,None,None,None,None,None,None,None,None,None,None
3243,None,None,None,None,None,None,None,None,None,None,None,None
3244,None,None,None,None,None,None,None,None,None,None,None,None
3245,None,None,None,None,None,None,None,None,None,None,None,None
3246,None,None,None,None,None,None,None,None,None,None,None,None
3247,None,None,None,None,None,None,None,None,None,None,None,"[[27.5183527 80.0201041]
 [27.5173319 80.0201396]]"
3248,None,None,None,None,None,None,None,None,None,None,None,None
3249,None,None,None,None,None,None,None,None,None,None,None,None
3250,None,None,None,None,None,None,None,None,None,None,None,None
3251,"[[27.5510049 80.0284793]
 [27.551048  80.0283415]
 [27.554705  80.0238984]]",None,None,None,None,None,None,None,None,None,None,[[27.551048  80.0283415]]
3252,None,None,None,None,None,None,None,None,None,None,None,None
3253,None,None,None,None,None,None,None,None,None,[[27.5785354 80.026944 ]],None,None
3254,None,None,None,None,None,None,None,None,None,None,None,None
3255,"[[27.5973601 80.0264418]
 [27.5970912 80.0282949]
 [27.5954507 80.0274681]]","[[27.5973601 80.0264418]
 [27.5954507 80.0274681]]",None,None,None,[[27.5989266 80.0249991]],None,None,None,None,None,None
3256,None,None,None,None,None,None,None,None,None,None,None,None
3257,None,None,None,None,None,None,None,None,None,None,None,None
3258,None,None,None,None,None,None,None,None,None,None,None,None
3259,"[[27.6317232 80.0257481]
 [27.638003  80.02262  ]]",None,None,None,None,[[27.6395001 80.0252188]],None,None,None,None,None,None
3260,None,None,None,None,None,None,None,None,None,None,None,None
3261,None,None,None,None,None,None,None,None,None,None,None,None
3262,[[27.6640774 80.0255465]],None,None,None,None,[[27.6640774 80.0255465]],None,None,None,None,None,None
3263,None,None,None,None,None,None,None,None,None,None,None,None
3264,None,None,None,None,None,None,None,None,None,None,None,None
3265,None,None,None,None,None,None,None,None,None,None,None,None
3266,None,None,None,None,None,None,None,None,None,None,None,None
3267,None,None,None,None,None,None,None,None,None,None,None,None
3268,"[[27.7243223 80.0236811]
 [27.7251144 80.0241009]]",None,None,None,None,None,None,None,None,None,None,None
3269,None,None,None,None,None,None,None,None,None,None,None,None
3270,None,None,None,None,None,None,None,None,None,None,None,None
3271,None,None,None,None,None,[[27.7537428 80.0226488]],None,None,None,None,None,None
3272,None,None,None,None,None,None,None,None,None,None,None,None
3273,[[27.7716736 80.0283851]],None,None,None,None,None,None,None,None,None,None,None
3274,None,None,None,None,None,None,None,None,None,None,None,None
3275,None,None,None,None,None,None,None,None,None,None,None,None
3276,"[[26.8992251 80.0313673]
 [26.8957    80.0314   ]]",None,None,None,None,None,None,None,None,None,None,None
3277,[[26.90031   80.0303077]],None,None,None,None,None,None,None,None,None,None,None
3278,None,None,None,None,None,None,None,None,None,None,None,None
3279,None,None,None,None,None,None,None,None,None,None,None,None
3280,None,None,None,None,None,None,None,None,None,None,None,None
3281,None,None,None,None,None,None,None,None,None,None,None,None
3282,None,None,None,None,None,None,None,None,None,None,None,None
3283,None,None,None,None,None,None,None,None,None,None,None,None
3284,None,None,None,None,None,None,None,None,None,None,None,None
3285,None,None,None,None,None,None,None,None,None,None,None,None
3286,None,None,None,None,None,None,None,None,None,None,None,None
3287,[[27.0042257 80.0356116]],None,None,None,None,None,None,None,None,None,None,None
3288,None,None,None,None,None,None,None,None,None,None,None,None
3289,None,None,None,None,None,None,None,None,None,None,None,None
3290,None,None,None,None,None,None,None,None,None,None,None,None
3291,[[27.0485094 80.0369614]],None,None,None,None,None,None,None,None,None,None,None
3292,None,None,None,None,None,None,None,None,None,None,None,None
3293,None,None,None,None,None,None,None,None,None,None,None,None
3294,None,None,None,None,None,None,None,None,None,None,None,None
3295,None,None,None,None,None,None,None,None,None,None,None,None
3296,None,None,None,None,None,None,None,None,None,None,None,None
3297,None,None,None,None,None,None,None,None,None,None,None,None
3298,None,None,None,None,None,None,None,None,None,None,None,None
3299,"[[27.1235131  80.0348807 ]
 [27.1228567  80.0346933 ]
 [27.124992   80.034928  ]
 [27.122524   80.03791415]
 [27.1242944  80.037017  ]
 [27.1215551  80.0395205 ]]",[[27.1228567 80.0346933]],None,None,None,None,None,None,None,None,None,None
3300,None,None,None,None,None,None,None,None,None,None,None,None
3301,None,None,None,None,None,None,None,None,None,None,None,None
3302,None,None,None,None,None,None,None,None,None,None,None,None
3303,None,None,None,None,None,None,None,None,None,None,None,None
3304,"[[27.1704291 80.0311364]
 [27.1731789 80.0321355]
 [27.1733734 80.0319457]
 [27.1772109 80.0304574]
 [27.1776018 80.0321267]
 [27.1765072 80.0322524]
 [27.1750168 80.0305645]
 [27.176516  80.0330722]
 [27.1761727 80.0327081]
 [27.1753843 80.0315806]
 [27.1759383 80.03268  ]
 [27.1759704 80.0329411]
 [27.1764307 80.0340177]
 [27.1751979 80.0335969]
 [27.1773991 80.0367874]
 [27.1796757 80.0380866]
 [27.1750897 80.0357385]
 [27.1735384 80.0339312]
 [27.1734733 80.036303 ]]",None,None,None,None,"[[27.170429  80.031136 ]
 [27.1791287 80.0382901]
 [27.173842  80.0354312]]",[[27.173538 80.033931]],None,"[[27.1763465 80.0363553]
 [27.1751113 80.0357468]]","[[27.1746084 80.0308   ]
 [27.1749533 80.0325874]
 [27.1771575 80.0361953]
 [27.176744  80.0362065]
 [27.1764919 80.0361571]
 [27.1735384 80.0339312]
 [27.1728866 80.0357491]]",None,"[[27.176949  80.0364314]
 [27.1735384 80.0339312]
 [27.1730939 80.0377453]]"
3305,"[[27.1859222 80.0341005]
 [27.180036  80.0369236]
 [27.1801752 80.0379182]
 [27.1804744 80.0384762]
 [27.1811003 80.0393004]]",None,None,None,None,"[[27.1804037 80.0389661]
 [27.1823319 80.0377832]
 [27.1805034 80.0399742]]",[[27.181871 80.038476]],[[27.1811855 80.0388199]],None,[[27.1857981 80.0343282]],None,[[27.1822138 80.037745 ]]
3306,"[[27.1916992 80.0340613]
 [27.1911609 80.0350058]]",None,None,None,None,None,None,None,None,None,None,None
3307,None,None,None,None,None,None,None,None,None,None,None,None
3308,None,None,None,None,None,None,None,None,None,None,None,None
3309,[[27.2263063 80.0395205]],None,None,None,None,None,None,None,None,None,None,None
3310,None,None,None,None,None,None,None,None,None,None,None,None
3311,None,None,None,None,None,[[27.24636715 80.03847155]],None,None,None,None,None,None
3312,None,None,None,None,None,None,None,None,None,None,None,None
3313,"[[27.2657056 80.0310861]
 [27.2658302 80.031081 ]]","[[27.2657056 80.0310861]
 [27.2658302 80.031081 ]]",None,None,None,None,None,None,None,None,None,None
3314,None,None,None,None,None,None,None,None,None,None,None,None
3315,None,None,None,None,None,None,None,None,None,None,None,None
3316,[[27.2970647 80.0325338]],None,None,None,None,None,None,None,None,None,None,None
3317,None,None,None,None,None,None,None,None,None,None,None,None
3318,None,None,None,None,None,None,None,None,None,None,None,None
3319,None,None,None,None,None,None,None,None,None,None,None,None
3320,None,None,None,None,None,None,None,None,None,None,None,None
3321,"[[27.3410667 80.0347017]
 [27.3430833 80.037915 ]]",None,None,None,None,None,None,None,None,None,None,None
3322,None,None,None,None,None,None,None,None,None,None,None,None
3323,[[27.3693535 80.0343128]],None,None,None,None,None,None,None,None,None,None,None
3324,None,None,None,None,None,None,None,None,None,None,None,None
3325,None,None,None,None,None,None,None,None,None,None,None,None
3326,None,None,None,None,None,None,None,None,None,None,None,None
3327,[[27.4030773 80.0311364]],None,None,None,None,None,None,None,None,[[27.4030773 80.0311364]],[[27.403077 80.031136]],[[27.4030773 80.0311364]]
3328,[[27.4123984 80.0395205]],None,None,None,None,None,None,None,None,None,None,None
3329,None,None,None,None,None,None,None,None,None,None,None,None
3330,[[27.4314387 80.0344241]],None,None,None,None,None,None,None,None,None,None,None
3331,None,None,None,None,None,None,None,None,None,None,None,None
3332,"[[27.4584927 80.0339312]
 [27.455821  80.036128 ]]",[[27.455821 80.036128]],None,None,None,None,None,None,None,None,None,None
3333,None,None,None,None,None,None,None,None,None,None,None,None
3334,[[27.476565  80.0316319]],None,None,None,None,None,None,None,None,None,None,None
3335,"[[27.4846588  80.0300172 ]
 [27.48733045 80.0306197 ]
 [27.4823073  80.0393459 ]]",None,None,None,None,None,None,None,None,None,None,None
3336,None,None,None,None,None,None,None,None,None,None,None,None
3337,None,None,None,None,None,None,None,None,None,None,None,None
